Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
range rover swindon,48,48,210,21,1.41,https://www.grange.co.uk/land-rover/used-cars/land-rover/range-rover-sport?branch=land-rover-swindon%3Forderby%3D3,0,0,0.00,0.99,737000,"[80,80,65,65,80,65,80,65,80,80,80,100]",2025-11-12,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",informational,Organic
range rover swindon,29,29,210,21,1.41,https://www.grange.co.uk/land-rover/used-cars/land-rover/range-rover-sport?branch=land-rover-swindon%3Fpage%3D2,0,0,0.00,0.99,737000,"[80,80,65,65,80,65,80,65,80,80,80,100]",2025-11-12,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",informational,Organic
range rover swindon,10,10,210,21,1.41,https://www.grange.co.uk/,0,0,0.00,0.99,737000,"[80,80,65,65,80,65,80,65,80,80,80,100]",2025-11-12,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",informational,Organic
range rover swindon,8,8,210,21,1.41,https://www.grange.co.uk/land-rover/used-cars,0,0,0.00,0.99,737000,"[80,80,65,65,80,65,80,65,80,80,80,100]",2025-11-12,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",informational,Organic
citroen cactus used cars,28,28,210,16,0.34,https://www.grange.co.uk/jaguar/used-cars/citroen/c4-cactus?branch=jaguar-barnet,0,0,0.00,0.71,776000,"[43,35,35,29,22,22,43,22,29,100,66,43]",2025-08-21,"Sitelinks, Image, Related searches",commercial,Organic
engine for lamborghini,87,87,210,22,0.00,https://www.grange.co.uk/lamborghini/news/revuelto-hpev,0,0,0.00,0.3,79600000,"[80,80,80,80,100,80,80,65,80,80,80,80]",2025-08-24,"Image pack, Sitelinks, Video, Image, Popular products, Related searches","informational, transactional",Organic
range rover sport for sale uk used,33,33,210,12,0.36,https://www.grange.co.uk/land-rover/used-cars/land-rover/range-rover-sport,0,0,0.00,1,10700000,"[81,0,100,100,81,65,0,34,15,81,100,65]",2025-09-01,"Sitelinks, Image, Related searches, AI overview",transactional,Organic
alpine a290 uk price,35,35,210,22,1.48,https://www.grange.co.uk/alpine/new-car-stock/a290,0,0,0.00,0.8,56300,"[29,43,35,81,100,66,100,22,10,22,43,8]",2025-08-31,"Image pack, Video, Image, Related searches",commercial,Organic
alpine a290 uk price,21,21,210,22,1.48,https://www.grange.co.uk/alpine/new-cars/a290/gt,0,0,0.00,0.8,56300,"[29,43,35,81,100,66,100,22,10,22,43,8]",2025-08-31,"Image pack, Video, Image, Related searches",commercial,Organic
skoda cars range,69,69,210,37,0.57,https://www.grange.co.uk/used-cars/skoda,0,0,0.00,1,31000000,"[82,43,35,28,35,35,66,82,82,43,53,53]",2025-08-30,"Sitelinks, Video, People also ask, Related searches, AI overview","informational, transactional",Organic
used cars croydon uk,40,40,210,31,0.41,https://www.grange.co.uk/used-cars/doves-croydon,0,0,0.00,0.94,1100000,"[35,35,53,53,35,53,53,82,100,12,66,82]",2025-09-02,"Local pack, Sitelinks, Image, Find results on, Related searches",commercial,Organic
lamborghini approved used,12,12,210,26,0.22,https://www.grange.co.uk/lamborghini/selezione,0,0,0.00,0.57,5780000,"[43,65,53,53,65,53,65,65,81,81,81,81]",2025-09-05,"Image pack, Video, Image, Ads bottom, Related searches, Ads middle",informational,Organic
lamborghini approved used,8,8,210,26,0.22,https://www.grange.co.uk/lamborghini/used-cars/lamborghini,1,0,0.00,0.57,5780000,"[43,65,53,53,65,53,65,65,81,81,81,81]",2025-09-05,"Image pack, Video, Image, Ads bottom, Related searches, Ads middle",informational,Organic
lamborghini urus price in uk,3,3,210,21,0.33,https://www.grange.co.uk/lamborghini/used-cars/lamborghini/urus,6,0.03,1.00,0.97,2230000,"[23,18,18,11,18,66,11,44,28,44,100,28]",2025-11-05,"Sitelinks, Video, Image, People also ask, Related searches",transactional,Organic
toyota automatic car,50,50,210,34,0.34,https://www.grange.co.uk/used-cars/toyota/automatic,0,0,0.00,1,191000000,"[100,29,29,36,19,15,23,54,29,2,4,5]",2025-08-23,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",informational,Organic
pre owned lamborghini for sale,39,39,210,36,0.17,https://www.grange.co.uk/lamborghini/used-cars?branch=lamborghini-chelmsford,0,0,0.00,0.79,15700000,"[34,43,100,100,43,65,43,81,81,65,81,65]",2025-08-29,"Local pack, Image pack, Sitelinks, Video, Image, Find results on, Related searches",transactional,Organic
pre owned lamborghini for sale,8,8,210,36,0.17,https://www.grange.co.uk/lamborghini/used-cars/lamborghini,1,0,0.00,0.79,15700000,"[34,43,100,100,43,65,43,81,81,65,81,65]",2025-08-29,"Local pack, Image pack, Sitelinks, Video, Image, Find results on, Related searches",transactional,Organic
mclaren automotive factory,43,43,210,42,0.00,https://www.grange.co.uk/mclaren/technology-centre,0,0,0.00,0,14300000,"[100,66,100,82,66,53,53,35,66,53,23,28]",2025-08-24,"Knowledge panel, Image pack, Video, Image, Related searches","informational, transactional",Organic
jaguar autos for sale,73,73,210,15,0.16,https://www.grange.co.uk/jaguar/used-cars?branch=jaguar-brentwood,0,0,0.00,1,10,"[45,100,0,0,0,0,0,0,0,0,5,1]",2025-11-09,"Local pack, Sitelinks, Image, People also ask, Related searches",transactional,Organic
jaguar autos for sale,67,67,210,15,0.16,https://www.grange.co.uk/jaguar/used-cars?branch=jaguar-brentwood,0,0,0.00,1,10,"[45,100,0,0,0,0,0,0,0,0,5,1]",2025-11-09,"Local pack, Sitelinks, Image, People also ask, Related searches",transactional,Organic
rangerover evoke,90,90,210,30,1.62,https://www.grange.co.uk/land-rover/new-car-stock/range-rover-evoque,0,0,0.00,1,26600000,"[39,48,59,59,11,9,7,5,4,3,0,1]",2025-08-23,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",commercial,Organic
rangerover evoke,27,27,210,30,1.62,https://www.grange.co.uk/land-rover/new-cars/range-rover-evoque,0,0,0.00,1,26600000,"[39,48,59,59,11,9,7,5,4,3,0,1]",2025-08-23,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",commercial,Organic
bentley drivers,93,93,210,37,0.00,https://www.grange.co.uk/bentley/the-bentley-boys,0,0,0.00,0.13,15800000,"[35,28,23,35,44,28,35,6,3,100,3,100]",2025-09-07,"Knowledge panel, Sitelinks, Video, People also ask, Twitter carousel, Related searches",navigational,Organic
used benz g wagon,31,31,210,24,0.22,https://www.grange.co.uk/used-cars/mercedes-benz/g-class,0,0,0.00,0.76,34600000,"[66,44,28,44,35,18,15,28,8,81,1,81]",2025-08-28,"Image pack, Sitelinks, Video, Related searches, Discussions and forums",commercial,Organic
bentley car old,59,59,210,20,0.27,https://www.grange.co.uk/bentley/past-models,0,0,0.00,0.34,42600000,"[23,19,29,54,36,23,19,5,2,100,1,1]",2025-08-28,"Image pack, Sitelinks, Video, Image, People also ask, Related searches","commercial, informational",Organic
rangerover sport for sale,31,31,210,16,0.26,https://www.grange.co.uk/land-rover/used-cars/land-rover/range-rover-sport,0,0,0.00,1,47100000,"[35,35,44,44,54,35,100,11,18,15,15,8]",2025-09-03,"Image pack, Sitelinks, Video, Image, Related searches",transactional,Organic
royal royce,30,30,210,70,0.90,https://www.grange.co.uk/rolls-royce,0,0,0.00,0.25,59900000,"[7,7,7,10,4,13,5,7,13,10,10,13]",2025-08-27,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
royal royce,22,22,210,70,0.90,https://www.grange.co.uk/rolls-royce/heritage,0,0,0.00,0.25,59900000,"[7,7,7,10,4,13,5,7,13,10,10,13]",2025-08-27,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
lamborghini sale,18,18,210,27,0.23,https://www.grange.co.uk/lamborghini/used-cars/lamborghini,0,0,0.00,0.8,156000000,"[14,9,7,11,11,26,100,11,14,3,17,11]",2025-08-29,"Image pack, Sitelinks, Video, Image, Related searches, See results about",transactional,Organic
mclaren car dealership near me,58,58,210,34,1.84,https://www.grange.co.uk/mclaren/find-a-dealer/mclaren-hatfield,0,0,0.00,0.54,92,"[65,100,80,65,65,42,80,65,19,100,100,80]",2025-08-16,"Local pack, Image pack, Video, Related searches",transactional,Image pack
mclaren car dealership near me,2,2,210,34,1.84,https://www.grange.co.uk/mclaren/find-a-dealer/mclaren-hatfield,3,0.01,5.00,0.54,92,"[65,100,80,65,65,42,80,65,19,100,100,80]",2025-08-16,"Local pack, Image pack, Video, Related searches",transactional,Organic
range rover sales,57,57,210,31,0.40,https://www.grange.co.uk/land-rover/find-a-dealer/land-rover-hatfield,0,0,0.00,1,30300000,"[16,20,20,16,16,16,16,13,16,13,13,16]",2025-08-26,"Knowledge panel, Sitelinks, Image, Related searches, AI overview",transactional,Organic
range rover sales,41,41,210,31,0.40,https://www.grange.co.uk/land-rover/used-cars/land-rover,0,0,0.00,1,30300000,"[16,20,20,16,16,16,16,13,16,13,13,16]",2025-08-26,"Knowledge panel, Sitelinks, Image, Related searches, AI overview",transactional,Organic
car finance range rover sport,83,83,210,21,1.34,https://www.grange.co.uk/land-rover/new-cars/range-rover,0,0,0.00,0.94,18900000,"[53,53,53,100,66,100,53,28,35,66,53,35]",2025-08-27,"Image pack, Sitelinks, Image, Related searches, AI overview",commercial,Organic
car finance range rover sport,32,32,210,21,1.34,https://www.grange.co.uk/land-rover/new-cars/range-rover-sport,0,0,0.00,0.94,18900000,"[53,53,53,100,66,100,53,28,35,66,53,35]",2025-08-27,"Image pack, Sitelinks, Image, Related searches, AI overview",commercial,Organic
michelin le mans cup,27,27,210,47,0.00,https://www.grange.co.uk/aston-martin/news/turner-michelin-le-mans,0,0,0.00,0,85,"[0,0,0,1,6,20,20,5,6,20,30,100]",2025-09-06,"Knowledge panel, Sitelinks, Video, People also ask, Twitter carousel, Related searches",navigational,Organic
bentley modellen,30,30,210,43,0.00,https://www.grange.co.uk/bentley/past-models,0,0,0.00,0.19,2780000,"[0,0,0,0,0,0,0,0,0,5,100,76]",2025-08-17,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches","informational, transactional",Organic
bentiga,20,20,210,41,1.11,https://www.grange.co.uk/bentley/new-cars/bentayga,0,0,0.00,0.86,7290000,"[0,0,0,0,0,0,0,0,0,0,0,100]",2025-08-23,"Image pack, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
price of a rolls-royce ghost,40,40,210,16,0.00,https://www.grange.co.uk/rolls-royce/new-cars/ghost-series-ii/ghost,0,0,0.00,0,7260000,"[0,37,25,4,20,20,25,0,0,0,0,0]",2025-09-03,"Image pack, Sitelinks, Video, Image, Related searches, Discussions and forums","commercial, navigational",Image pack
price of a rolls-royce ghost,3,3,210,16,0.00,https://www.grange.co.uk/rolls-royce/new-cars/ghost-series-ii/ghost,17,0.08,0.00,0,7260000,"[0,37,25,4,20,20,25,0,0,0,0,0]",2025-09-03,"Image pack, Sitelinks, Video, Image, Related searches, Discussions and forums","commercial, navigational",Organic
used rolls royce cullinan,15,15,210,12,0.18,https://www.grange.co.uk/rolls-royce/used-cars/rolls-royce/cullinan,1,0,0.00,0.5,3100000,"[35,53,35,43,53,43,35,35,82,100,66,100]",2025-09-06,"Image pack, Video, Image, Related searches",commercial,Organic
land rover discovery approved used cars,59,59,210,28,1.14,https://www.grange.co.uk/land-rover/used-cars/land-rover,0,0,0.00,1,24300000,"[65,80,65,65,53,65,80,65,53,100,100,80]",2025-08-31,"Image, Related searches, AI overview",informational,Organic
land rover discovery approved used cars,43,43,210,28,1.14,https://www.grange.co.uk/land-rover/used-cars/land-rover/discovery-sport,0,0,0.00,1,24300000,"[65,80,65,65,53,65,80,65,53,100,100,80]",2025-08-31,"Image, Related searches, AI overview",informational,Organic
buy rolls royce,77,77,210,25,0.31,https://www.grange.co.uk/rolls-royce/used-cars/rolls-royce,0,0,0.00,0.96,66500000,"[53,53,65,65,53,65,81,65,81,53,65,81]",2025-08-16,"Image pack, Sitelinks, Video, Related searches, Discussions and forums",navigational,Organic
beadles sidcup jaguar,62,62,210,29,1.27,https://www.grange.co.uk/jaguar,0,0,0.00,0.83,10,"[10,10,8,7,7,7,10,1,0,7,1,1]",2025-11-07,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
range over,22,22,210,69,0.66,https://www.grange.co.uk/land-rover/used-cars/land-rover/range-rover,0,0,0.00,0.67,4370000000,"[15,23,29,23,29,36,29,29,19,19,36,23]",2025-08-27,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
new vauxhalls,45,45,210,28,0.66,https://www.grange.co.uk/vauxhall/offers,0,0,0.00,0.98,47300000,"[44,36,29,36,23,44,100,2,4,5,2,54]",2025-09-10,"Image pack, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches, Ads middle",commercial,Organic
jaguar land rover preston,19,19,210,21,1.26,https://www.grange.co.uk/land-rover/used-cars/land-rover/preston-motor-park-fiat-and-volvo,0,0,0.00,0.73,1160000,"[8,10,8,10,10,13,10,8,10,16,24,24]",2025-10-30,"Knowledge panel, Image pack, Sitelinks, Image, People also ask, Related searches",navigational,Organic
rolls royce used,8,8,210,17,0.15,https://www.grange.co.uk/rolls-royce/used-cars/rolls-royce,5,0.02,0.00,0.84,74100000,"[22,22,29,29,35,22,100,100,43,29,66,54]",2025-08-19,"Image pack, Sitelinks, Video, Image, Related searches",commercial,Organic
land rover book service,16,16,210,25,7.26,https://www.grange.co.uk/land-rover/servicing,0,0,0.00,0.76,23400000,"[43,34,53,43,34,65,43,43,100,65,100,65]",2025-08-29,"Image pack, Ads top, Ads bottom, Related searches, Ads middle","informational, transactional",Organic
tt second hand station,14,14,210,6,0.00,https://www.grange.co.uk/used-cars/audi/tt,1,0,0.00,0.09,67,"[9,23,44,15,54,29,29,4,12,100,44,19]",2025-09-05,"Knowledge panel, Image pack, Video, Image, Related searches","informational, transactional",Organic
grange cars,3,3,210,24,0.00,https://www.grange.co.uk/used-cars,7,0.03,0.00,0.38,9450000,"[53,53,80,80,53,80,65,65,80,100,100,80]",2025-08-20,"Local pack, Image pack, Sitelinks, Image, Find results on, Related searches",commercial,Organic
grange cars,1,1,210,24,0.00,https://www.grange.co.uk/,52,0.26,0.00,0.38,9450000,"[53,53,80,80,53,80,65,65,80,100,100,80]",2025-08-20,"Local pack, Image pack, Sitelinks, Image, Find results on, Related searches",commercial,Organic
defender carpathian edition,28,28,210,16,3.22,https://www.grange.co.uk/land-rover/new-cars/defender/110/v8-carpathian-edition,0,0,0.00,1,749000,"[18,15,15,23,28,23,35,18,35,44,35,100]",2025-09-07,"Image pack, Video, Image, People also ask, Related searches",commercial,Organic
range rover evoque buy,84,0,210,12,0.34,https://www.grange.co.uk/land-rover/new-car-stock/range-rover-evoque,0,0,0.00,1,10,"[14,9,1,2,14,72,32,26,21,14,26,26]",2025-11-13,"Image pack, Sitelinks, Image, Ads top, Ads bottom, People also ask, Related searches",transactional,Organic
range rover evoque buy,36,0,210,12,0.34,https://www.grange.co.uk/land-rover/used-cars/land-rover/range-rover-evoque,0,0,0.00,1,10,"[14,9,1,2,14,72,32,26,21,14,26,26]",2025-11-13,"Image pack, Sitelinks, Image, Ads top, Ads bottom, People also ask, Related searches",transactional,Organic
evoque range rover sport,69,69,210,17,1.70,https://www.grange.co.uk/land-rover/new-cars/range-rover-evoque,0,0,0.00,1,21700000,"[12,12,23,23,23,19,23,36,7,54,36,36]",2025-09-01,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
evoque range rover sport,27,27,210,17,1.70,https://www.grange.co.uk/land-rover/used-cars/land-rover/range-rover-evoque,0,0,0.00,1,21700000,"[12,12,23,23,23,19,23,36,7,54,36,36]",2025-09-01,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
grange range rover barnet,25,25,210,17,1.46,https://www.grange.co.uk/land-rover/used-cars?branch=land-rover-barnet,0,0,0.00,0.81,31,"[44,44,54,66,28,28,28,44,44,28,15,18]",2025-08-27,"Knowledge panel, Image pack, Image, Related searches","informational, transactional",Image pack
grange range rover barnet,25,25,210,17,1.46,https://www.grange.co.uk/land-rover/find-a-dealer/land-rover-barnet,0,0,0.00,0.81,31,"[44,44,54,66,28,28,28,44,44,28,15,18]",2025-08-27,"Knowledge panel, Image pack, Image, Related searches","informational, transactional",Image pack
grange range rover barnet,25,25,210,17,1.46,https://www.grange.co.uk/land-rover/find-a-dealer/land-rover-barnet,0,0,0.00,0.81,31,"[44,44,54,66,28,28,28,44,44,28,15,18]",2025-08-27,"Knowledge panel, Image pack, Image, Related searches","informational, transactional",Image pack
grange range rover barnet,25,25,210,17,1.46,https://www.grange.co.uk/land-rover/used-cars?branch=land-rover-barnet,0,0,0.00,0.81,31,"[44,44,54,66,28,28,28,44,44,28,15,18]",2025-08-27,"Knowledge panel, Image pack, Image, Related searches","informational, transactional",Image pack
grange range rover barnet,25,25,210,17,1.46,https://www.grange.co.uk/land-rover/used-cars?branch=land-rover-barnet,0,0,0.00,0.81,31,"[44,44,54,66,28,28,28,44,44,28,15,18]",2025-08-27,"Knowledge panel, Image pack, Image, Related searches","informational, transactional",Image pack
grange range rover barnet,3,3,210,17,1.46,https://www.grange.co.uk/land-rover/used-cars?branch=land-rover-barnet,3,0.01,4.00,0.81,31,"[44,44,54,66,28,28,28,44,44,28,15,18]",2025-08-27,"Knowledge panel, Image pack, Image, Related searches","informational, transactional",Organic
grange range rover barnet,1,1,210,17,1.46,https://www.grange.co.uk/land-rover/find-a-dealer/land-rover-barnet,168,0.85,245.00,0.81,31,"[44,44,54,66,28,28,28,44,44,28,15,18]",2025-08-27,"Knowledge panel, Image pack, Image, Related searches","informational, transactional",Organic
cost of range rover defender,83,83,210,30,0.30,https://www.grange.co.uk/land-rover/new-car-stock/defender,0,0,0.00,0.99,14300000,"[66,54,54,54,54,43,43,22,29,54,54,43]",2025-08-29,"Image pack, Video, Image, Related searches, Discussions and forums","informational, transactional",Organic
cost of range rover defender,40,40,210,30,0.30,https://www.grange.co.uk/land-rover/new-cars/defender,0,0,0.00,0.99,14300000,"[66,54,54,54,54,43,43,22,29,54,54,43]",2025-08-29,"Image pack, Video, Image, Related searches, Discussions and forums","informational, transactional",Organic
independent land rover dealers near me,66,66,210,47,0.81,https://www.grange.co.uk/land-rover/find-a-dealer/land-rover-hatfield,0,0,0.00,0.94,4700000,"[35,35,28,35,28,28,35,23,35,35,35,44]",2025-08-26,"Local pack, Sitelinks, Related searches",transactional,Organic
range rover defender 110,32,32,210,29,0.76,https://www.grange.co.uk/land-rover/new-cars/defender/110/se,0,0,0.00,1,14900000,"[65,65,80,100,80,80,100,80,100,80,80,80]",2025-08-15,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
